"Id","Season","Week","SeasonType","StartTime","IsStartTimeTBD","HomeTeam","HomeConference","AwayTeam","AwayConference","MediaType","Outlet"
"401767727","2025","6","regular","2025-10-04T18:00:00.000Z","false","Holy Cross","Patriot","Harvard","Ivy","web","ESPN+"
"401767708","2025","13","regular","2025-11-22T17:00:00.000Z","false","Yale","Ivy","Harvard","Ivy","tv","ESPNU"
"401836055","2025","14","regular","2025-11-29T17:00:00.000Z","false","Villanova","Coastal Athletic","Harvard","Ivy","web","ESPN+"
"401767653","2025","4","regular","2025-09-20T17:00:00.000Z","false","Stetson","Pioneer","Harvard","Ivy","web","ESPN+"
"401767705","2025","9","regular","2025-10-25T16:00:00.000Z","false","Princeton","Ivy","Harvard","Ivy","web","ESPN+"
"401767706","2025","11","regular","2025-11-08T00:00:00.000Z","false","Columbia","Ivy","Harvard","Ivy","tv","ESPNU"
"401767706","2025","11","regular","2025-11-08T00:00:00.000Z","false","Columbia","Ivy","Harvard","Ivy","tv","ESPN2"
"401767620","2025","1","regular","2025-08-28T23:30:00.000Z","false","Drake","Pioneer","Upper Iowa","Great Lakes","web","ESPN+"
"401767547","2025","1","regular","2025-08-30T23:00:00.000Z","false","Southern Illinois","MVFC","Thomas More","Great Midwest Athletic","web","ESPN+"
"401767285","2025","3","regular","2025-09-13T23:00:00.000Z","false","North Alabama","UAC","Northeastern State","Independent DII","web","ESPN+"
"401767081","2025","4","regular","2025-09-20T22:00:00.000Z","false","Idaho State","Big Sky","Lincoln (CA)","Independent DII","web","ESPN+"
"401767526","2025","1","regular","2025-08-31T00:00:00.000Z","false","UT Rio Grande Valley","Southland","Sul Ross State","Lone Star","web","ESPN+"
"401767524","2025","3","regular","2025-09-14T00:00:00.000Z","false","Stephen F. Austin","Southland","Sul Ross State","Lone Star","web","ESPN+"
"401834695","2025","13","postseason","2025-11-22T18:00:00.000Z","false","Ashland","Great Midwest Athletic","Minnesota Duluth","Northern Sun","web","ESPN+"
"401752947","2025","1","regular","2025-08-31T02:00:00.000Z","false","Washington State","Pac-12","Idaho","Big Sky","tv","The CW Network"
"401767096","2025","12","regular","2025-11-16T02:00:00.000Z","false","Sacramento State","Big Sky","Idaho","Big Sky","web","ESPN+"
"401767094","2025","10","regular","2025-11-01T02:30:00.000Z","false","Northern Arizona","Big Sky","Idaho","Big Sky","tv","ESPN2"
"401767091","2025","5","regular","2025-09-28T02:15:00.000Z","false","Montana","Big Sky","Idaho","Big Sky","tv","ESPN2"
"401767092","2025","8","regular","2025-10-18T23:00:00.000Z","false","Eastern Washington","Big Sky","Idaho","Big Sky","web","ESPN+"
"401834696","2025","13","postseason","2025-11-22T18:00:00.000Z","false","Findlay","Great Midwest Athletic","Minnesota State","Northern Sun","web","ESPN+"
"401836038","2025","14","regular","2025-11-29T19:00:00.000Z","false","Indianapolis","Great Lakes","Minnesota State","Northern Sun","web","ESPN+"
"401837055","2025","15","regular","2025-12-06T18:00:00.000Z","false","Ferris State","GLIAC","Minnesota State","Northern Sun","web","ESPN+"
"401833372","2025","12","regular","2025-11-15T18:00:00.000Z","false","Albany State","SIAC","Benedict","SIAC","web","ESPN+"
"401836041","2025","14","regular","2025-11-29T18:00:00.000Z","false","Albany State","SIAC","Benedict","SIAC","web","ESPN+"
"401834640","2025","13","postseason","2025-11-22T19:00:00.000Z","false","Wingate","South Atlantic","Benedict","SIAC","web","ESPN+"
"401773979","2025","11","regular","2025-11-08T19:00:00.000Z","false","Fort Valley State","SIAC","Albany State","SIAC","web","ESPN+"
"401773977","2025","9","regular","2025-10-25T18:00:00.000Z","false","Benedict","SIAC","Albany State","SIAC","web","ESPN+"
"401773984","2025","9","regular","2025-10-25T19:00:00.000Z","false","Tuskegee","SIAC","Allen","SIAC","web","ESPN+"
"401767634","2025","1","regular","2025-08-30T22:00:00.000Z","false","Morehead State","Pioneer","Allen","SIAC","web","ESPN+"
"401774017","2025","10","regular","2025-11-01T18:00:00.000Z","false","Edward Waters","SIAC","Central State","SIAC","web","ESPN+"
"401774013","2025","4","regular","2025-09-20T16:00:00.000Z","false","Morgan State","MEAC","Central State","SIAC","web","ESPN+"
"401774027","2025","1","regular","2025-08-30T22:00:00.000Z","false","Savannah State","SIAC","Edward Waters","SIAC","web","ESPN+"
"401773995","2025","3","regular","2025-09-11T23:00:00.000Z","false","Clark Atlanta","SIAC","Fort Valley State","SIAC","tv","ESPN2"
"401773995","2025","3","regular","2025-09-11T23:00:00.000Z","false","Clark Atlanta","SIAC","Fort Valley State","SIAC","tv","ESPNU"
"401774000","2025","5","regular","2025-09-27T19:00:00.000Z","false","Tuskegee","SIAC","Fort Valley State","SIAC","web","ESPN+"
"401774018","2025","5","regular","2025-09-27T22:00:00.000Z","false","Savannah State","SIAC","Kentucky State","SIAC","web","ESPN+"
"401774019","2025","6","regular","2025-10-04T19:00:00.000Z","false","Miles","SIAC","Kentucky State","SIAC","web","ESPN+"
"401774011","2025","1","regular","2025-08-30T17:00:00.000Z","false","Central State","SIAC","Kentucky State","SIAC","web","YouTube"
"401834642","2025","13","postseason","2025-11-22T18:00:00.000Z","false","Newberry","South Atlantic","Kentucky State","SIAC","web","ESPN+"
"401767310","2025","4","regular","2025-09-20T23:00:00.000Z","false","Alabama A&M","SWAC","Lane College","SIAC","web","YouTube"
"401774023","2025","10","regular","2025-11-01T19:00:00.000Z","false","Tuskegee","SIAC","Lane College","SIAC","web","YouTube"
"401773980","2025","3","regular","2025-09-13T22:00:00.000Z","false","Allen","SIAC","Lane College","SIAC","web","YouTube"
"401774009","2025","8","regular","2025-10-18T17:00:00.000Z","false","Morehouse","SIAC","Lane College","SIAC","web","ESPN+"
"401774004","2025","10","regular","2025-11-01T22:00:00.000Z","false","Fort Valley State","SIAC","Miles","SIAC","web","ESPN+"
"401774024","2025","2","regular","2025-09-06T20:00:00.000Z","false","Edward Waters","SIAC","Miles","SIAC","web","ESPN+"
"401774025","2025","4","regular","2025-09-20T19:00:00.000Z","false","Miles","SIAC","Savannah State","SIAC","web","ESPN+"
"401774002","2025","8","regular","2025-10-18T19:00:00.000Z","false","Fort Valley State","SIAC","Savannah State","SIAC","web","ESPN+"
"401773978","2025","10","regular","2025-11-01T17:00:00.000Z","false","Albany State","SIAC","Savannah State","SIAC","web","ESPN+"
"401767436","2025","6","regular","2025-10-04T17:30:00.000Z","false","South Carolina State","MEAC","Savannah State","SIAC","web","ESPN+"
"401774026","2025","11","regular","2025-11-08T20:00:00.000Z","false","Miles","SIAC","Tuskegee","SIAC","web","ESPN+"
"401773976","2025","8","regular","2025-10-18T17:00:00.000Z","false","Albany State","SIAC","Tuskegee","SIAC","web","HBCU Go"
"401773988","2025","4","regular","2025-09-18T23:00:00.000Z","false","Benedict","SIAC","Tuskegee","SIAC","web","ESPN+"
"401774007","2025","6","regular","2025-10-04T23:00:00.000Z","false","Morehouse","SIAC","Tuskegee","SIAC","web","ESPN+"
"401773996","2025","8","regular","2025-10-18T19:00:00.000Z","false","Miles","SIAC","Clark Atlanta","SIAC","web","ESPN+"
"401773975","2025","7","regular","2025-10-11T17:00:00.000Z","false","Albany State","SIAC","Clark Atlanta","SIAC","web","ESPN+"
"401756940","2025","10","regular","2025-11-01T20:00:00.000Z","false","Kansas","Big 12","Oklahoma State","Big 12","web","ESPN+"
"401756933","2025","9","regular","2025-10-25T20:00:00.000Z","false","Texas Tech","Big 12","Oklahoma State","Big 12","tv","ESPNU"
"401756959","2025","13","regular","2025-11-22T21:00:00.000Z","false","UCF","Big 12","Oklahoma State","Big 12","web","ESPN+"
"401756910","2025","6","regular","2025-10-04T19:00:00.000Z","false","Arizona","Big 12","Oklahoma State","Big 12","tv","TNT"
"401756910","2025","6","regular","2025-10-04T19:00:00.000Z","false","Arizona","Big 12","Oklahoma State","Big 12","tv","truTV"
"401756910","2025","6","regular","2025-10-04T19:00:00.000Z","false","Arizona","Big 12","Oklahoma State","Big 12","web","HBO Max"
"401752824","2025","2","regular","2025-09-06T19:30:00.000Z","false","Oregon","Big Ten","Oklahoma State","Big 12","tv","CBS"
"401752824","2025","2","regular","2025-09-06T19:30:00.000Z","false","Oregon","Big Ten","Oklahoma State","Big 12","web","Paramount+"
"401756932","2025","9","regular","2025-10-25T16:00:00.000Z","false","Kansas","Big 12","Kansas State","Big 12","tv","TNT"
"401756932","2025","9","regular","2025-10-25T16:00:00.000Z","false","Kansas","Big 12","Kansas State","Big 12","web","HBO Max"
"401756911","2025","6","regular","2025-10-04T16:00:00.000Z","false","Baylor","Big 12","Kansas State","Big 12","web","ESPN+"
"401756952","2025","12","regular","2025-11-15T17:00:00.000Z","false","Oklahoma State","Big 12","Kansas State","Big 12","tv","ESPNU"
"401756960","2025","13","regular","2025-11-22T21:00:00.000Z","false","Utah","Big 12","Kansas State","Big 12","tv","ESPN2"
"401756888","2025","3","regular","2025-09-13T01:00:00.000Z","false","Arizona","Big 12","Kansas State","Big 12","tv","FOX"
"401756927","2025","8","regular","2025-10-18T16:00:00.000Z","false","TCU","Big 12","Baylor","Big 12","tv","ESPN2"
"401756907","2025","5","regular","2025-09-27T19:30:00.000Z","false","Oklahoma State","Big 12","Baylor","Big 12","tv","ESPN2"
"401756930","2025","9","regular","2025-10-25T20:00:00.000Z","false","Cincinnati","Big 12","Baylor","Big 12","tv","ESPN2"
"401756954","2025","13","regular","2025-11-22T18:00:00.000Z","false","Arizona","Big 12","Baylor","Big 12","tv","TNT"
"401754525","2025","2","regular","2025-09-06T16:00:00.000Z","false","SMU","ACC","Baylor","Big 12","tv","The CW Network"
"401756890","2025","3","regular","2025-09-13T20:00:00.000Z","false","Arkansas State","Sun Belt","Iowa State","Big 12","tv","ESPN2"
"401756944","2025","11","regular","2025-11-08T20:30:00.000Z","false","TCU","Big 12","Iowa State","Big 12","tv","FOX"
"401756846","2025","1","regular","2025-08-23T16:00:00.000Z","false","Kansas State","Big 12","Iowa State","Big 12","tv","ESPN"
"401756966","2025","14","regular","2025-11-29T17:00:00.000Z","false","Oklahoma State","Big 12","Iowa State","Big 12","tv","ESPNU"
"401756912","2025","6","regular","2025-10-04T16:00:00.000Z","false","Cincinnati","Big 12","Iowa State","Big 12","tv","ESPN2"
"401756918","2025","7","regular","2025-10-11T19:30:00.000Z","false","Colorado","Big 12","Iowa State","Big 12","tv","ESPN"
"401756968","2025","14","regular","2025-11-29T17:00:00.000Z","false","West Virginia","Big 12","Texas Tech","Big 12","tv","ESPN"
"401756941","2025","10","regular","2025-11-01T19:30:00.000Z","false","Kansas State","Big 12","Texas Tech","Big 12","tv","FOX"
"401756913","2025","6","regular","2025-10-04T23:00:00.000Z","false","Houston","Big 12","Texas Tech","Big 12","tv","ESPN"
"401756901","2025","4","regular","2025-09-20T16:00:00.000Z","false","Utah","Big 12","Texas Tech","Big 12","tv","FOX"
"401756923","2025","8","regular","2025-10-18T20:00:00.000Z","false","Arizona State","Big 12","Texas Tech","Big 12","tv","FOX"
"401756921","2025","7","regular","2025-10-11T23:30:00.000Z","false","Texas Tech","Big 12","Kansas","Big 12","tv","FOX"
"401756958","2025","13","regular","2025-11-22T17:00:00.000Z","false","Iowa State","Big 12","Kansas","Big 12","tv","FS1"
"401756915","2025","6","regular","2025-10-04T23:30:00.000Z","false","UCF","Big 12","Kansas","Big 12","tv","ESPN2"
"401756943","2025","11","regular","2025-11-08T20:30:00.000Z","false","Arizona","Big 12","Kansas","Big 12","tv","ESPN2"
"401752689","2025","2","regular","2025-09-06T19:30:00.000Z","false","Missouri","SEC","Kansas","Big 12","tv","ESPN2"
"401756935","2025","9","regular","2025-10-25T22:00:00.000Z","false","West Virginia","Big 12","TCU","Big 12","web","ESPN+"
"401756919","2025","7","regular","2025-10-11T19:30:00.000Z","false","Kansas State","Big 12","TCU","Big 12","tv","FOX"
"401756957","2025","13","regular","2025-11-22T21:00:00.000Z","false","Houston","Big 12","TCU","Big 12","tv","FOX"
"401756950","2025","12","regular","2025-11-16T03:15:00.000Z","false","BYU","Big 12","TCU","Big 12","tv","ESPN"
"401756902","2025","5","regular","2025-09-27T01:00:00.000Z","false","Arizona State","Big 12","TCU","Big 12","tv","FOX"
"401754523","2025","1","regular","2025-09-02T00:00:00.000Z","false","North Carolina","ACC","TCU","Big 12","tv","ESPN"
"401756899","2025","4","regular","2025-09-20T22:00:00.000Z","false","Kansas","Big 12","West Virginia","Big 12","tv","FS1"
"401756928","2025","8","regular","2025-10-18T17:00:00.000Z","false","UCF","Big 12","West Virginia","Big 12","tv","TNT"
"401756928","2025","8","regular","2025-10-18T17:00:00.000Z","false","UCF","Big 12","West Virginia","Big 12","web","HBO Max"
"401756938","2025","10","regular","2025-11-01T16:00:00.000Z","false","Houston","Big 12","West Virginia","Big 12","tv","FS1"
"401756909","2025","6","regular","2025-10-04T02:30:00.000Z","false","BYU","Big 12","West Virginia","Big 12","tv","ESPN"
"401756948","2025","12","regular","2025-11-15T18:00:00.000Z","false","Arizona State","Big 12","West Virginia","Big 12","tv","TNT"
"401756948","2025","12","regular","2025-11-15T18:00:00.000Z","false","Arizona State","Big 12","West Virginia","Big 12","tv","truTV"
"401756948","2025","12","regular","2025-11-15T18:00:00.000Z","false","Arizona State","Big 12","West Virginia","Big 12","web","HBO Max"
"401756883","2025","2","regular","2025-09-06T20:00:00.000Z","false","Ohio","Mid-American","West Virginia","Big 12","tv","ESPNU"
"401767294","2025","6","regular","2025-10-04T23:00:00.000Z","false","Tarleton State","UAC","Southern Utah","UAC","web","ESPN+"
"401767291","2025","13","regular","2025-11-22T19:00:00.000Z","false","North Alabama","UAC","Southern Utah","UAC","web","ESPN+"
"401767283","2025","11","regular","2025-11-08T20:00:00.000Z","false","Eastern Kentucky","UAC","Southern Utah","UAC","web","ESPN+"
"401767295","2025","9","regular","2025-10-26T00:00:00.000Z","false","Utah Tech","UAC","Southern Utah","UAC","web","ESPN+"
"401767157","2025","4","regular","2025-09-21T02:00:00.000Z","false","UC Davis","Big Sky","Southern Utah","UAC","web","ESPN+"
"401767292","2025","2","regular","2025-09-07T01:00:00.000Z","false","San Diego","Pioneer","Southern Utah","UAC","web","ESPN+"
"401769869","2025","6","regular","2025-10-04T21:00:00.000Z","false","Central Arkansas","UAC","Utah Tech","UAC","web","ESPN+"
"401767249","2025","5","regular","2025-09-27T18:00:00.000Z","false","Austin Peay","UAC","Utah Tech","UAC","web","ESPN+"
"401767245","2025","11","regular","2025-11-08T20:00:00.000Z","false","Abilene Christian","UAC","Utah Tech","UAC","web","ESPN+"
"401767090","2025","3","regular","2025-09-13T20:00:00.000Z","false","Idaho","Big Sky","Utah Tech","UAC","web","ESPN+"
"401767303","2025","12","regular","2025-11-15T19:00:00.000Z","false","West Georgia","UAC","Utah Tech","UAC","web","ESPN+"
"401767112","2025","2","regular","2025-09-06T21:00:00.000Z","false","Northern Arizona","Big Sky","Utah Tech","UAC","web","ESPN+"
"401834675","2025","13","postseason","2025-11-22T18:00:00.000Z","false","Ferris State","GLIAC","Northwood","Great Midwest Athletic","web","ESPN+"
"401767097","2025","2","regular","2025-09-07T00:00:00.000Z","false","Montana","Big Sky","Central Washington","Lone Star","web","ESPN+"
"401767071","2025","3","regular","2025-09-14T00:00:00.000Z","false","Cal Poly","Big Sky","Western Oregon","Lone Star","web","ESPN+"
"401767751","2025","6","regular","2025-10-04T16:00:00.000Z","false","Duquesne","NEC","Stonehill","NEC","web","ESPN+"
"401767657","2025","1","regular","2025-08-30T18:00:00.000Z","false","Sacred Heart","FCS Independents","Stonehill","NEC","web","ESPN+"
"401767773","2025","8","regular","2025-10-18T16:00:00.000Z","false","Yale","Ivy","Stonehill","NEC","web","ESPN+"
"401767747","2025","11","regular","2025-11-08T17:00:00.000Z","false","Central Connecticut","NEC","Stonehill","NEC","web","ESPN+"
"401761605","2025","3","regular","2025-09-13T23:00:00.000Z","false","Georgia State","Sun Belt","Murray State","MVFC","web","ESPN+"
"401767496","2025","6","regular","2025-10-04T19:00:00.000Z","false","South Dakota","MVFC","Murray State","MVFC","web","ESPN+"
"401767498","2025","9","regular","2025-10-25T18:00:00.000Z","false","Youngstown State","MVFC","Murray State","MVFC","web","ESPN+"
"401767500","2025","11","regular","2025-11-08T19:00:00.000Z","false","Northern Iowa","MVFC","Murray State","MVFC","web","ESPN+"
"401767454","2025","1","regular","2025-08-30T21:30:00.000Z","false","East Tennessee State","Southern","Murray State","MVFC","web","ESPN+"
"401757260","2025","4","regular","2025-09-20T23:00:00.000Z","false","Jacksonville State","Conference USA","Murray State","MVFC","web","ESPN+"
"401767453","2025","13","regular","2025-11-22T18:00:00.000Z","false","Indiana State","MVFC","Murray State","MVFC","web","ESPN+"
"401767246","2025","12","regular","2025-11-15T20:00:00.000Z","false","Eastern Kentucky","UAC","Abilene Christian","UAC","web","ESPN+"
"401767247","2025","13","regular","2025-11-22T22:00:00.000Z","false","Central Arkansas","UAC","Abilene Christian","UAC","web","ESPN+"
"401767243","2025","8","regular","2025-10-19T00:30:00.000Z","false","Southern Utah","UAC","Abilene Christian","UAC","web","ESPN+"
"401756894","2025","3","regular","2025-09-14T00:00:00.000Z","false","TCU","Big 12","Abilene Christian","UAC","web","ESPN+"
"401767240","2025","5","regular","2025-09-27T23:00:00.000Z","false","Incarnate Word","Southland","Abilene Christian","UAC","web","ESPN+"
"401762457","2025","1","regular","2025-08-31T00:00:00.000Z","false","Tulsa","American Athletic","Abilene Christian","UAC","web","ESPN+"
"401767242","2025","7","regular","2025-10-11T18:00:00.000Z","false","West Georgia","UAC","Abilene Christian","UAC","web","ESPN+"
"401836216","2025","15","regular","2025-12-06T19:00:00.000Z","false","Stephen F. Austin","Southland","Abilene Christian","UAC","web","ESPN+"
"401757222","2025","1","regular","2025-08-30T23:00:00.000Z","false","Middle Tennessee","Conference USA","Austin Peay","UAC","web","ESPN+"
"401767276","2025","13","regular","2025-11-22T22:00:00.000Z","false","Tarleton State","UAC","Austin Peay","UAC","web","ESPN+"
"401767251","2025","7","regular","2025-10-11T22:00:00.000Z","false","Eastern Kentucky","UAC","Austin Peay","UAC","web","ESPN+"
"401767239","2025","4","regular","2025-09-21T00:00:00.000Z","false","Abilene Christian","UAC","Austin Peay","UAC","web","ESPN+"
"401767253","2025","10","regular","2025-11-02T00:30:00.000Z","false","Southern Utah","UAC","Austin Peay","UAC","web","ESPN+"
"401752685","2025","2","regular","2025-09-06T19:30:00.000Z","false","Georgia","SEC","Austin Peay","UAC","web","ESPN+"
"401752685","2025","2","regular","2025-09-06T19:30:00.000Z","false","Georgia","SEC","Austin Peay","UAC","web","SECN+"
"401767287","2025","7","regular","2025-10-11T20:00:00.000Z","false","North Alabama","UAC","Central Arkansas","UAC","web","ESPN+"
"401767254","2025","11","regular","2025-11-08T21:00:00.000Z","false","Austin Peay","UAC","Central Arkansas","UAC","web","ESPN+"
"401767296","2025","12","regular","2025-11-16T01:30:00.000Z","false","Southern Utah","UAC","Central Arkansas","UAC","web","ESPN+"
"401767483","2025","5","regular","2025-09-27T23:00:00.000Z","false","Lamar","Southland","Central Arkansas","UAC","web","ESPN+"
"401752674","2025","1","regular","2025-08-28T23:30:00.000Z","false","Missouri","SEC","Central Arkansas","UAC","tv","SEC Network"
"401767132","2025","4","regular","2025-09-21T01:00:00.000Z","false","Sacramento State","Big Sky","Central Arkansas","UAC","web","ESPN+"
"401767302","2025","9","regular","2025-10-25T18:00:00.000Z","false","West Georgia","UAC","Central Arkansas","UAC","web","ESPN+"
"401761606","2025","3","regular","2025-09-13T22:00:00.000Z","false","Marshall","Sun Belt","Eastern Kentucky","UAC","web","ESPN+"
"401767280","2025","8","regular","2025-10-18T23:00:00.000Z","false","North Alabama","UAC","Eastern Kentucky","UAC","web","ESPN+"
"401767282","2025","10","regular","2025-11-01T21:00:00.000Z","false","Central Arkansas","UAC","Eastern Kentucky","UAC","web","ESPN+"
"401767284","2025","13","regular","2025-11-22T21:00:00.000Z","false","Utah Tech","UAC","Eastern Kentucky","UAC","web","ESPN+"
"401754519","2025","1","regular","2025-08-30T19:00:00.000Z","false","Louisville","ACC","Eastern Kentucky","UAC","tv","ACC Network"
"401767278","2025","4","regular","2025-09-20T22:00:00.000Z","false","West Georgia","UAC","Eastern Kentucky","UAC","web","ESPN+"
"401757226","2025","1","regular","2025-08-30T23:00:00.000Z","false","Western Kentucky","Conference USA","North Alabama","UAC","web","ESPN+"
"401767290","2025","12","regular","2025-11-16T00:00:00.000Z","false","Tarleton State","UAC","North Alabama","UAC","web","ESPN+"
"401767252","2025","9","regular","2025-10-25T20:00:00.000Z","false","Austin Peay","UAC","North Alabama","UAC","web","ESPN+"
"401767241","2025","6","regular","2025-10-04T19:00:00.000Z","false","Abilene Christian","UAC","North Alabama","UAC","web","ESPN+"
"401767288","2025","10","regular","2025-11-01T20:00:00.000Z","false","Utah Tech","UAC","North Alabama","UAC","web","ESPN+"
"401767286","2025","4","regular","2025-09-20T17:00:00.000Z","false","Illinois State","MVFC","North Alabama","UAC","web","ESPN+"
"401767216","2025","2","regular","2025-09-06T23:00:00.000Z","false","Southeast Missouri State","OVC-Big South","North Alabama","UAC","web","ESPN+"
"401767281","2025","9","regular","2025-10-25T19:00:00.000Z","false","Eastern Kentucky","UAC","Tarleton State","UAC","web","ESPN+"
"401767305","2025","3","regular","2025-09-13T23:00:00.000Z","false","Central Arkansas","UAC","Tarleton State","UAC","web","ESPN+"
"401767244","2025","10","regular","2025-11-01T20:00:00.000Z","false","Abilene Christian","UAC","Tarleton State","UAC","web","ESPN+"
"401767307","2025","7","regular","2025-10-12T00:00:00.000Z","false","Utah Tech","UAC","Tarleton State","UAC","web","ESPN+"
"401762432","2025","1","regular","2025-08-29T22:00:00.000Z","false","Army","American Athletic","Tarleton State","UAC","tv","CBSSN"
"401767126","2025","1","regular","2025-08-23T20:30:00.000Z","false","Portland State","Big Sky","Tarleton State","UAC","tv","ESPN2"
"401774359","2025","5","regular","2025-09-27T18:00:00.000Z","false","Wheaton (IL)","CCIW","Carroll (WI)","CCIW","web","YouTube"
"401836018","2025","14","regular","2025-11-29T17:00:00.000Z","false","Christopher Newport","New Jersey","Susquehanna","Landmark Conference","web","ESPN+"
"401776798","2025","11","regular","2025-11-08T22:00:00.000Z","false","Hope","Michigan","Calvin","Michigan","web","YouTube"
"401752666","2025","1","regular","2025-08-30T20:15:00.000Z","false","Arkansas","SEC","Alabama A&M","SWAC","tv","SEC Network"
"401767225","2025","3","regular","2025-09-13T20:30:00.000Z","false","Tennessee State","OVC-Big South","Alabama A&M","SWAC","web","ESPN+"
"401774273","2025","4","regular","2025-09-21T00:00:00.000Z","false","Southwestern U","Southern Athletic","Texas Lutheran","Southern Collegiate Athletic","web","YouTube"
"401757286","2025","9","regular","2025-10-21T23:30:00.000Z","false","Louisiana Tech","Conference USA","Western Kentucky","Conference USA","tv","CBSSN"
"401757273","2025","5","regular","2025-09-27T23:00:00.000Z","false","Missouri State","Conference USA","Western Kentucky","Conference USA","web","ESPN+"
"401757276","2025","6","regular","2025-10-03T23:00:00.000Z","false","Delaware","Conference USA","Western Kentucky","Conference USA","tv","CBSSN"
"401778310","2025","1","postseason","2025-12-23T22:30:00.000Z","false","Southern Miss","Sun Belt","Western Kentucky","Conference USA","tv","ESPN"
"401757312","2025","14","regular","2025-11-29T19:00:00.000Z","false","Jacksonville State","Conference USA","Western Kentucky","Conference USA","web","ESPN+"
"401752777","2025","13","regular","2025-11-23T00:45:00.000Z","false","LSU","SEC","Western Kentucky","Conference USA","tv","SEC Network"
"401757232","2025","2","regular","2025-09-06T23:00:00.000Z","false","Toledo","Mid-American","Western Kentucky","Conference USA","web","ESPN+"
"401757304","2025","12","regular","2025-11-15T20:00:00.000Z","false","Missouri State","Conference USA","UTEP","Conference USA","web","ESPN+"
"401757310","2025","14","regular","2025-11-29T18:00:00.000Z","false","Delaware","Conference USA","UTEP","Conference USA","web","ESPN+"
"401757284","2025","8","regular","2025-10-15T23:00:00.000Z","false","Sam Houston","Conference USA","UTEP","Conference USA","tv","CBSSN"
"401757289","2025","10","regular","2025-10-29T00:00:00.000Z","false","Kennesaw State","Conference USA","UTEP","Conference USA","tv","ESPNU"
"401752706","2025","3","regular","2025-09-13T20:15:00.000Z","false","Texas","SEC","UTEP","Conference USA","tv","SEC Network"
"401757225","2025","1","regular","2025-08-30T23:30:00.000Z","false","Utah State","Mountain West","UTEP","Conference USA","tv","CBSSN"
"401752953","2025","12","regular","2025-11-16T03:00:00.000Z","false","Washington State","Pac-12","Louisiana Tech","Conference USA","tv","The CW Network"
"401757272","2025","5","regular","2025-09-28T01:00:00.000Z","false","UTEP","Conference USA","Louisiana Tech","Conference USA","web","ESPN+"
"401757314","2025","14","regular","2025-11-29T19:00:00.000Z","false","Missouri State","Conference USA","Louisiana Tech","Conference USA","web","ESPN+"
"401757295","2025","11","regular","2025-11-08T20:00:00.000Z","false","Delaware","Conference USA","Louisiana Tech","Conference USA","web","ESPN+"
"401752687","2025","2","regular","2025-09-06T23:30:00.000Z","false","LSU","SEC","Louisiana Tech","Conference USA","web","ESPN+"
"401752687","2025","2","regular","2025-09-06T23:30:00.000Z","false","LSU","SEC","Louisiana Tech","Conference USA","web","SECN+"
"401757280","2025","7","regular","2025-10-09T23:00:00.000Z","false","Kennesaw State","Conference USA","Louisiana Tech","Conference USA","tv","ESPNU"
"401757296","2025","11","regular","2025-11-08T20:00:00.000Z","false","Middle Tennessee","Conference USA","Florida International","Conference USA","web","ESPN+"
"401757281","2025","8","regular","2025-10-15T00:00:00.000Z","false","Western Kentucky","Conference USA","Florida International","Conference USA","tv","ESPNU"
"401757171","2025","6","regular","2025-10-04T19:30:00.000Z","false","UConn","FBS Independents","Florida International","Conference USA","tv","CBSSN"
"401757291","2025","10","regular","2025-10-30T00:00:00.000Z","false","Missouri State","Conference USA","Florida International","Conference USA","tv","CBSSN"
"401757311","2025","14","regular","2025-11-29T18:00:00.000Z","false","Sam Houston","Conference USA","Florida International","Conference USA","web","ESPN+"
"401778315","2025","1","postseason","2025-12-27T01:00:00.000Z","false","UTSA","American Athletic","Florida International","Conference USA","tv","ESPN"
"401752811","2025","2","regular","2025-09-06T16:00:00.000Z","false","Penn State","Big Ten","Florida International","Conference USA","tv","BTN"
"401767359","2025","2","regular","2025-09-06T23:00:00.000Z","false","Southern","SWAC","Alabama State","SWAC","web","ESPN+"
"401767363","2025","7","regular","2025-10-11T19:30:00.000Z","false","Jackson State","SWAC","Alabama State","SWAC","tv","ESPNU"
"401767314","2025","9","regular","2025-10-25T19:30:00.000Z","false","Alabama A&M","SWAC","Alabama State","SWAC","web","ESPN+"
"401762430","2025","1","regular","2025-08-29T00:30:00.000Z","false","UAB","American Athletic","Alabama State","SWAC","web","ESPN+"
"401757303","2025","12","regular","2025-11-15T20:30:00.000Z","false","Western Kentucky","Conference USA","Middle Tennessee","Conference USA","web","ESPN+"
"401757287","2025","9","regular","2025-10-22T23:30:00.000Z","false","Delaware","Conference USA","Middle Tennessee","Conference USA","tv","ESPN2"
"401757315","2025","14","regular","2025-11-29T20:00:00.000Z","false","New Mexico State","Conference USA","Middle Tennessee","Conference USA","web","ESPN+"
"401757270","2025","5","regular","2025-09-27T22:00:00.000Z","false","Kennesaw State","Conference USA","Middle Tennessee","Conference USA","web","ESPN+"
"401752820","2025","2","regular","2025-09-06T20:00:00.000Z","false","Wisconsin","Big Ten","Middle Tennessee","Conference USA","tv","FS1"
"401767379","2025","2","regular","2025-09-06T23:00:00.000Z","false","Central Arkansas","UAC","Arkansas-Pine Bluff","SWAC","web","ESPN+"
"401756877","2025","1","regular","2025-08-30T23:30:00.000Z","false","Texas Tech","Big 12","Arkansas-Pine Bluff","SWAC","web","ESPN+"
"401752815","2025","2","regular","2025-09-06T19:30:00.000Z","false","Ohio State","Big Ten","Grambling","SWAC","tv","BTN"
