Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
133865-225899,WR,Lebron,Lebron Bond,Bond,1.4800000190734863,5,5700,NTEX@IND,IND,NTEX,,,,,,WR/Super FLEX
133865-225929,RB,Sean,Sean Cuono,Cuono,1.7000000476837158,1,5700,NTEX@IND,IND,NTEX,,,,,,RB/Super FLEX
133865-246414,QB,Gavin,Gavin Owens,Owens,,0,5700,ARKST@MEM,MEM,ARKST,,,,,,QB/Super FLEX
133865-174822,RB,Jaylen,Jaylen Jenkins,Jenkins,3.4200000762939453,10,5700,TXST@TEX,TXST,TEX,,,,,,RB/Super FLEX
133865-230467,WR,Aveion,Aveion Chenault,Chenault,3.933333396911621,12,5700,WMU@MICH,WMU,MICH,,,,,,WR/Super FLEX
133865-205937,WR,Rico,Rico Scott,Scott,5.1400001525878904,5,5700,ECU@BAMA,BAMA,ECU,,,,,,WR/Super FLEX
133865-242928,WR,Reed,Reed Swanson,Swanson,,0,5700,BC@CIN,BC,CIN,,,,,,WR/Super FLEX
133865-202296,TE,Hunter,Hunter Tipton,Tipton,10.600000381469727,1,5700,ARKST@MEM,MEM,ARKST,,,,,,WR/Super FLEX
133865-167632,WR,Jayden,Jayden McGowan,McGowan,1.2000000476837158,1,5700,BAY@AUB,BAY,AUB,,,,,,WR/Super FLEX
133865-231141,WR,Jaivon,Jaivon Solomon,Solomon,,0,5700,TULN@DUKE,DUKE,TULN,,,,,,WR/Super FLEX
133865-169760,QB,Justyn,Justyn Martin,Martin,0.20000000298023224,1,5700,BALL@OSU,OSU,BALL,,,,,,QB/Super FLEX
133865-243572,WR,Brock,Brock Boyd,Boyd,,0,5700,BALL@OSU,OSU,BALL,,,,,,WR/Super FLEX
133865-241599,RB,Trae'shawn,Trae'shawn Brown,Brown,,0,5700,ECU@BAMA,BAMA,ECU,,,,,,RB/Super FLEX
133865-229359,WR,De'Andre,De'Andre Tamarez,Tamarez,6.354545593261719,11,5700,MAR@PSU,MAR,PSU,,,,,,WR/Super FLEX
133865-190449,QB,Max,Max Cutforth,Cutforth,5.117777930365668,9,5700,BOIS@ORE,BOIS,ORE,,,,,,QB/Super FLEX
133865-200697,RB,Quinton,Quinton Martin Jr.,Martin Jr.,5.099999904632568,2,5700,MAR@PSU,PSU,MAR,,,,,,RB/Super FLEX
133865-174222,WR,Tychaun,Tychaun Chapman,Chapman,2.4000000953674316,1,5600,ARKST@MEM,MEM,ARKST,,,,,,WR/Super FLEX
133865-241909,QB,Helaman,Helaman Casuga,Casuga,,0,5600,MOST@TXAM,TXAM,MOST,,,,,,QB/Super FLEX
133865-241933,RB,Carsyn,Carsyn Baker,Baker,,0,5600,MOST@TXAM,TXAM,MOST,,,,,,RB/Super FLEX
133865-231793,WR,Christian,Christian Neptune,Neptune,6.605999755859375,10,5600,BAY@AUB,AUB,BAY,,,,,,WR/Super FLEX
133865-242038,WR,Aaron,Aaron Gregory,Gregory,,0,5600,MOST@TXAM,TXAM,MOST,,,,,,WR/Super FLEX
133865-231800,RB,Michael,Michael Turner,Turner,6.442856924874442,7,5600,BAY@AUB,BAY,AUB,,,,,,RB/Super FLEX
133865-223905,QB,Grayson,Grayson Wilson,Wilson,,0,5600,BC@CIN,BC,CIN,,,,,,QB/Super FLEX
133865-170750,RB,Zylan,Zylan Perry,Perry,11.254545731977982,11,5600,BC@CIN,CIN,BC,,,,,,RB/Super FLEX
133865-187140,WR,Jabari,Jabari Smith Jr.,Smith Jr.,5.262499809265137,8,5600,BALL@OSU,BALL,OSU,,,,,,WR/Super FLEX
133865-226111,QB,Chaston,Chaston Ditta,Ditta,3.9533332188924155,3,5600,NTEX@IND,NTEX,IND,,,,,,QB/Super FLEX
133865-224083,WR,Kaliq,Kaliq Lockett,Lockett,4.399999936421712,3,5600,TXST@TEX,TEX,TXST,,,,,,WR/Super FLEX
133865-242536,QB,Liam,Liam O'Brien,O'Brien,,0,5600,BC@CIN,CIN,BC,,,,,,QB/Super FLEX
133865-175093,TE,Michael,Michael Masunas,Masunas,5.070000076293946,10,5600,TXST@TEX,TEX,TXST,,,,,,WR/Super FLEX
133865-183329,WR,Kyle,Kyle Parker,Parker,7.25,10,5600,BALL@OSU,OSU,BALL,Q,Undisclosed,,,,WR/Super FLEX
133865-230527,TE,Kaleb,Kaleb Edwards,Edwards,2.875,8,5600,ECU@BAMA,BAMA,ECU,,,,,,WR/Super FLEX
133865-171231,TE,Toby,Toby Payne,Payne,6.7909088134765625,11,5600,MAR@PSU,MAR,PSU,,,,,,WR/Super FLEX
133865-206259,WR,Zycarl,Zycarl Lewis Jr.,Lewis Jr.,4.384615384615385,13,5600,TULN@DUKE,TULN,DUKE,,,,,,WR/Super FLEX
133865-157201,RB,Simeon,Simeon Price,Price,7.324999809265137,4,5600,BOIS@ORE,ORE,BOIS,,,,,,RB/Super FLEX
133865-192326,WR,Harvey,Harvey Broussard III,Broussard III,3.8500000635782876,6,5600,ORST@HOU,HOU,ORST,,,,,,WR/Super FLEX
133865-229296,WR,Isaiah,Isaiah Johnson,Johnson,3.9625000953674316,8,5600,BC@CIN,CIN,BC,,,,,,WR/Super FLEX
133865-245824,WR,Messiah,Messiah Hampton,Hampton,,0,5500,BOIS@ORE,ORE,BOIS,,,,,,WR/Super FLEX
133865-206954,TE,Malachi,Malachi Thomas,Thomas,4.188888973659939,9,5500,CLEM@LSU,LSU,CLEM,,,,,,WR/Super FLEX
133865-174297,RB,Colin,Colin Page,Page,,0,5500,NTEX@IND,NTEX,IND,,,,,,RB/Super FLEX
133865-225502,QB,Alex,Alex Manske,Manske,0.3499999940395355,2,5500,MAR@PSU,PSU,MAR,,,,,,QB/Super FLEX
133865-188664,WR,Landon,Landon Sides,Sides,5.223077040452224,13,5500,ECU@BAMA,ECU,BAMA,D,Hamstring,,,,WR/Super FLEX
133865-151912,TE,Ty,Ty Thompson,Thompson,,0,5500,TULN@DUKE,TULN,DUKE,,,,,,WR/Super FLEX
133865-191080,WR,Baylin,Baylin Brooks,Brooks,3.875,12,5500,WMU@MICH,WMU,MICH,,,,,,WR/Super FLEX
133865-226025,WR,Tristan,Tristan Smith,Smith,4.655555725097656,9,5500,CLEM@LSU,CLEM,LSU,,,,,,WR/Super FLEX
133865-224079,RB,Michael,Michael Terry III,Terry III,0,1,5500,TXST@TEX,TEX,TXST,,,,,,RB/Super FLEX
133865-205695,RB,Devin,Devin Spencer,Spencer,7.391666412353516,12,5500,ARKST@MEM,ARKST,MEM,O,Knee,,,,RB/Super FLEX
133865-171089,RB,Tae,Tae Meadows,Meadows,8.099999861283736,11,5500,BAY@AUB,AUB,BAY,Q,Undisclosed,,,,RB/Super FLEX
133865-167023,QB,Brayden,Brayden Fowler-Nicolosi,Fowler-Nicolosi,8.873333613077799,3,5500,WMU@MICH,MICH,WMU,,,,,,QB/Super FLEX
133865-187536,RB,Johnny,Johnny Thompson Jr.,Thompson Jr.,1.7999999523162842,2,5500,BALL@OSU,BALL,OSU,,,,,,RB/Super FLEX
133865-199905,WR,Jadon,Jadon Porter,Porter,3.8,5,5500,BAY@AUB,BAY,AUB,,,,,,WR/Super FLEX
133865-200549,TE,Hogan,Hogan Hansen,Hansen,5.199999809265137,2,5500,WMU@MICH,MICH,WMU,,,,,,WR/Super FLEX
133865-174089,RB,Dallan,Dallan Hayden,Hayden,0.699999988079071,1,5400,ARKST@MEM,MEM,ARKST,,,,,,RB/Super FLEX
133865-229502,QB,Chris,Chris Jimerson Jr.,Jimerson Jr.,2.2950000762939453,4,5400,NTEX@IND,NTEX,IND,,,,,,QB/Super FLEX
133865-229695,RB,Ofa,Ofa Mataele,Mataele,2.85,10,5400,WMU@MICH,WMU,MICH,,,,,,RB/Super FLEX
133865-229725,WR,Jaylen,Jaylen Bonelli,Bonelli,4.550000190734863,8,5400,ARKST@MEM,ARKST,MEM,,,,,,WR/Super FLEX
133865-225712,TE,Brock,Brock Schott,Schott,3.4000000953674316,1,5400,NTEX@IND,IND,NTEX,Q,Shoulder,,,,WR/Super FLEX
133865-225863,QB,Luke,Luke Carney,Carney,0.9266666571299235,3,5400,ORST@HOU,HOU,ORST,,,,,,QB/Super FLEX
133865-172639,TE,Arlis,Arlis Boardingham,Boardingham,,0,5400,BAY@AUB,AUB,BAY,,,,,,WR/Super FLEX
133865-187040,RB,Cam,Cam Wallace,Wallace,1.7999999523162842,2,5400,MAR@PSU,PSU,MAR,,,,,,RB/Super FLEX
133865-183528,RB,Jay,Jay Haynes,Haynes,,0,5400,CLEM@LSU,CLEM,LSU,Q,Undisclosed,,,,RB/Super FLEX
133865-247085,RB,Wilhelm,Wilhelm Daal II,Daal II,,0,5400,TULN@DUKE,DUKE,TULN,,,,,,RB/Super FLEX
133865-200069,TE,Christian,Christian Bentancur,Bentancur,5.5,9,5400,CLEM@LSU,CLEM,LSU,,,,,,WR/Super FLEX
133865-200081,WR,Stonka,Stonka Burnside,Burnside,11.300000190734863,1,5400,ARKST@MEM,MEM,ARKST,,,,,,WR/Super FLEX
133865-177635,QB,Zion,Zion Turner,Turner,5.810000101725261,6,5400,MAR@PSU,MAR,PSU,,,,,,QB/Super FLEX
133865-188251,QB,Tyler,Tyler Mizzell,Mizzell,,0,5400,BALL@OSU,BALL,OSU,,,,,,QB/Super FLEX
133865-243598,RB,Legend,Legend Bey,Bey,,0,5400,BALL@OSU,OSU,BALL,,,,,,RB/Super FLEX
133865-243654,WR,Travis,Travis Johnson,Johnson,,0,5400,WMU@MICH,MICH,WMU,,,,,,WR/Super FLEX
133865-184521,TE,Matthew,Matthew Klopfenstein,Klopfenstein,4.324999809265137,4,5300,BAY@AUB,BAY,AUB,,,,,,WR/Super FLEX
133865-229638,RB,Jalen,Jalen Bonds,Bonds,6.633333206176758,3,5300,BALL@OSU,BALL,OSU,,,,,,RB/Super FLEX
133865-190782,WR,Malik,Malik Elzy,Elzy,2.7999998728434243,3,5300,CLEM@LSU,LSU,CLEM,,,,,,WR/Super FLEX
133865-151976,QB,Ari,Ari Patu,Patu,,0,5300,TULN@DUKE,DUKE,TULN,,,,,,QB/Super FLEX
133865-203330,TE,Jeron,Jeron Askren,Askren,6.3900001525878904,10,5300,MOST@TXAM,MOST,TXAM,,,,,,WR/Super FLEX
133865-225898,WR,Dawson,Dawson Pough,Pough,2.5166667302449546,6,5300,BC@CIN,BC,CIN,,,,,,WR/Super FLEX
133865-226005,RB,Donovan,Donovan Johnson,Johnson,,0,5300,WMU@MICH,MICH,WMU,Q,Undisclosed,,,,RB/Super FLEX
133865-189154,RB,AJ,AJ Newberry,Newberry,2.2555554707845054,9,5300,ORST@HOU,ORST,HOU,,,,,,RB/Super FLEX
133865-224064,RB,James,James Simon,Simon,4.600000063578288,3,5300,TXST@TEX,TEX,TXST,,,,,,RB/Super FLEX
133865-224074,WR,Kelshaun,Kelshaun Johnson,Johnson,1.566666603088379,3,5300,MOST@TXAM,TXAM,MOST,,,,,,WR/Super FLEX
133865-185180,QB,Ethan,Ethan Crawford,Crawford,0.4000000059604645,1,5300,ARKST@MEM,ARKST,MEM,,,,,,QB/Super FLEX
133865-252811,RB,J'Alan,J'Alan Terry,Terry,,0,5300,ECU@BAMA,BAMA,ECU,,,,,,RB/Super FLEX
133865-226288,WR,Phillip,Phillip Bell,Bell,,0,5300,BALL@OSU,OSU,BALL,,,,,,WR/Super FLEX
133865-199845,WR,Zechariah,Zechariah Sample,Sample,0,4,5300,TXST@TEX,TXST,TEX,,,,,,WR/Super FLEX
133865-199946,QB,Samaj,Samaj Jones,Jones,12.460000038146973,1,5300,BC@CIN,CIN,BC,,,,,,QB/Super FLEX
133865-199948,TE,Gavin,Gavin Grover,Grover,2.6000000635782876,3,5300,BC@CIN,CIN,BC,,,,,,WR/Super FLEX
133865-200016,TE,Josh,Josh Ford,Ford,4,3,5300,ECU@BAMA,BAMA,ECU,,,,,,WR/Super FLEX
133865-230950,WR,Jaquise,Jaquise Martin,Martin,1.566666603088379,6,5300,ORST@HOU,HOU,ORST,,,,,,WR/Super FLEX
133865-171858,QB,Henry,Henry Belin IV,Belin IV,1.2450000047683716,4,5300,MOST@TXAM,MOST,TXAM,,,,,,QB/Super FLEX
133865-200639,QB,Tyler,Tyler Cherry,Cherry,,0,5300,NTEX@IND,IND,NTEX,,,,,,QB/Super FLEX
133865-241764,WR,Darren,Darren Morris,Morris,,0,5200,BOIS@ORE,BOIS,ORE,,,,,,WR/Super FLEX
133865-166102,WR,Mekhi,Mekhi Miller,Miller,4.5,2,5200,MOST@TXAM,MOST,TXAM,,,,,,WR/Super FLEX
133865-188631,TE,Richie,Richie Anderson III,Anderson III,5.740000152587891,10,5200,MOST@TXAM,TXAM,MOST,,,,,,WR/Super FLEX
133865-241946,WR,Madden,Madden Williams,Williams,,0,5200,MOST@TXAM,TXAM,MOST,,,,,,WR/Super FLEX
133865-225581,QB,Shaker,Shaker Reisig,Reisig,2.5799999237060547,3,5200,TXST@TEX,TXST,TEX,,,,,,QB/Super FLEX
133865-231819,RB,Mekhi,Mekhi Dodd,Dodd,1,2,5200,BC@CIN,BC,CIN,,,,,,RB/Super FLEX
133865-246254,QB,Trace,Trace Johnson,Johnson,,0,5200,TULN@DUKE,TULN,DUKE,,,,,,QB/Super FLEX
133865-225914,WR,Davion,Davion Chandler,Chandler,13,1,5200,NTEX@IND,IND,NTEX,,,,,,WR/Super FLEX
133865-242331,QB,Isaiah,Isaiah Arriaza,Arriaza,,0,5200,ORST@HOU,ORST,HOU,,,,,,QB/Super FLEX
133865-242334,WR,Adonis,Adonis McDaniel,McDaniel,,0,5200,ORST@HOU,ORST,HOU,Q,Undisclosed,,,,WR/Super FLEX
133865-242413,WR,Larenzo,Larenzo Fenner,Fenner,,0,5200,BC@CIN,CIN,BC,,,,,,WR/Super FLEX
133865-152326,TE,Josh,Josh Burrell,Burrell,5.900000095367432,1,5200,ARKST@MEM,ARKST,MEM,,,,,,WR/Super FLEX
133865-226056,QB,Akili,Akili Smith Jr.,Smith Jr.,,0,5200,BOIS@ORE,ORE,BOIS,,,,,,QB/Super FLEX
133865-170864,QB,MJ,MJ Morris,Morris,6.789999961853027,2,5200,TXST@TEX,TEX,TXST,,,,,,QB/Super FLEX
133865-179142,WR,MJ,MJ Chirgwin,Chirgwin,8.5,1,5200,ECU@BAMA,BAMA,ECU,,,,,,WR/Super FLEX
133865-226283,WR,Koby,Koby Howard,Howard,3.3599998474121096,5,5200,MAR@PSU,PSU,MAR,,,,,,WR/Super FLEX
133865-226416,QB,Locklan,Locklan Hewlett,Hewlett,3.049999952316284,2,5200,BAY@AUB,AUB,BAY,,,,,,QB/Super FLEX
133865-226481,TE,Andrew,Andrew Olesh,Olesh,,0,5200,BOIS@ORE,ORE,BOIS,,,,,,WR/Super FLEX
133865-226549,WR,Jemyri,Jemyri Davis,Davis,7.699999809265137,1,5200,ARKST@MEM,MEM,ARKST,,,,,,WR/Super FLEX
133865-242943,QB,Brock,Brock Bradley,Bradley,,0,5200,CLEM@LSU,CLEM,LSU,,,,,,QB/Super FLEX
133865-171300,TE,Gabe,Gabe Burkle,Burkle,4.349999904632568,8,5200,MAR@PSU,PSU,MAR,D,Knee,,,,WR/Super FLEX
133865-200235,WR,Jayden,Jayden Moore,Moore,1,4,5200,TULN@DUKE,DUKE,TULN,,,,,,WR/Super FLEX
133865-206490,QB,Khalil,Khalil Wilkins,Wilkins,8.519999694824218,5,5200,MAR@PSU,MAR,PSU,,,,,,QB/Super FLEX
133865-200421,RB,Juelz,Juelz Goff,Goff,6.025000254313151,12,5200,BOIS@ORE,BOIS,ORE,,,,,,RB/Super FLEX
133865-200476,QB,Trey,Trey Petty,Petty,,0,5200,WMU@MICH,WMU,MICH,,,,,,QB/Super FLEX
133865-190440,RB,Breezy,Breezy Dubar,Dubar,0.6000000238418579,2,5200,MOST@TXAM,MOST,TXAM,,,,,,RB/Super FLEX
133865-202749,RB,JayShon,JayShon Ridgle,Ridgle,,0,5200,ORST@HOU,HOU,ORST,,,,,,RB/Super FLEX
133865-174137,WR,CJ,CJ Nelson,Nelson,,0,5100,BALL@OSU,BALL,OSU,,,,,,WR/Super FLEX
133865-241734,WR,Brian,Brian Williams Jr.,Williams Jr.,,0,5100,BAY@AUB,AUB,BAY,,,,,,WR/Super FLEX
133865-243847,QB,Mason,Mason Atkins,Atkins,,0,5100,BALL@OSU,BALL,OSU,,,,,,QB/Super FLEX
133865-231641,WR,Gabe,Gabe Daniels,Daniels,,0,5100,TULN@DUKE,TULN,DUKE,,,,,,WR/Super FLEX
133865-151952,WR,Makai,Makai Cope,Cope,3.6900001525878907,10,5100,MOST@TXAM,MOST,TXAM,,,,,,WR/Super FLEX
133865-170656,TE,Max,Max Reese,Reese,,0,5100,NTEX@IND,NTEX,IND,,,,,,WR/Super FLEX
133865-232142,RB,Anthony,Anthony Rogers,Rogers,,0,5100,BALL@OSU,OSU,BALL,,,,,,RB/Super FLEX
133865-183263,TE,Tony,Tony Livingston,Livingston,3.2571427481515065,7,5100,BAY@AUB,BAY,AUB,P,Knee,,,,WR/Super FLEX
133865-166900,TE,Bennett,Bennett Christian,Christian,3.1666666666666665,3,5100,BALL@OSU,OSU,BALL,,,,,,WR/Super FLEX
133865-199855,RB,Josh,Josh Joyner,Joyner,,0,5100,MOST@TXAM,MOST,TXAM,,,,,,RB/Super FLEX
133865-242939,RB,CJ,CJ Givers,Givers,,0,5100,TULN@DUKE,DUKE,TULN,,,,,,RB/Super FLEX
133865-242941,WR,Naeem,Naeem Burroughs,Burroughs,,0,5100,CLEM@LSU,CLEM,LSU,,,,,,WR/Super FLEX
133865-202089,WR,Kylen,Kylen Evans,Evans,3.9666665395100913,6,5100,TXST@TEX,TXST,TEX,,,,,,WR/Super FLEX
133865-200106,RB,David,David Eziomume,Eziomume,1.5199999809265137,5,5100,CLEM@LSU,CLEM,LSU,,,,,,RB/Super FLEX
133865-189947,WR,Ryan,Ryan Niblett,Niblett,1.6538461538461537,13,5100,TXST@TEX,TEX,TXST,,,,,,WR/Super FLEX
133865-167544,WR,Xayvion,Xayvion Turner-Bradshaw,Turner-Bradshaw,0.7833333015441895,12,5100,MAR@PSU,MAR,PSU,,,,,,WR/Super FLEX
133865-190220,RB,Judah,Judah Price,Price,1.7000000476837158,2,5100,MAR@PSU,MAR,PSU,,,,,,RB/Super FLEX
133865-229302,WR,Quinton,Quinton Brown,Brown,5.8,5,5100,BOIS@ORE,BOIS,ORE,,,,,,WR/Super FLEX
133865-190448,TE,Matt,Matt Wagner,Wagner,3.238461421086238,13,5100,BOIS@ORE,BOIS,ORE,,,,,,WR/Super FLEX
133865-243722,TE,Trevor,Trevor Gibbs,Gibbs,,0,5000,NTEX@IND,IND,NTEX,,,,,,WR/Super FLEX
133865-200875,RB,TJ,TJ Engleman Jr.,Engleman Jr.,4.737500190734863,8,5000,ECU@BAMA,ECU,BAMA,,,,,,RB/Super FLEX
133865-246106,WR,James,James Tyre,Tyre,,0,5000,NTEX@IND,NTEX,IND,,,,,,WR/Super FLEX
133865-158433,RB,Josh,Josh Hough,Hough,,0,5000,BC@CIN,CIN,BC,,,,,,RB/Super FLEX
133865-242455,WR,Malachi,Malachi Henry,Henry,,0,5000,BC@CIN,CIN,BC,,,,,,WR/Super FLEX
133865-242483,TE,Eric,Eric Olsen,Olsen,,0,5000,ORST@HOU,ORST,HOU,,,,,,WR/Super FLEX
133865-226259,WR,De'Zie,De'Zie Jones,Jones,,0,5000,BALL@OSU,OSU,BALL,,,,,,WR/Super FLEX
133865-175129,WR,Garrett,Garrett Mmahat,Mmahat,3.4799999237060546,5,5000,TULN@DUKE,TULN,DUKE,,,,,,WR/Super FLEX
133865-207914,RB,Stacy,Stacy Gage,Gage,4.433333396911621,3,5000,CLEM@LSU,LSU,CLEM,,,,,,RB/Super FLEX
133865-243029,QB,Femi,Femi Babalola,Babalola,,0,5000,BC@CIN,BC,CIN,,,,,,QB/Super FLEX
133865-230784,QB,Brady,Brady Jones,Jones,1.4800000190734863,4,5000,ORST@HOU,ORST,HOU,,,,,,QB/Super FLEX
133865-183742,TE,Zack,Zack Marshall,Marshall,4.237500190734863,8,5000,WMU@MICH,MICH,WMU,,,,,,WR/Super FLEX
133865-247238,RB,Solomon,Solomon Baggett,Baggett,,0,5000,ARKST@MEM,ARKST,MEM,,,,,,RB/Super FLEX
133865-204340,WR,Emazon,Emazon Littlejohn,Littlejohn,,0,5000,WMU@MICH,WMU,MICH,,,,,,WR/Super FLEX
133865-184057,WR,Karson,Karson Boschma,Boschma,6.550000190734863,2,5000,ORST@HOU,ORST,HOU,,,,,,WR/Super FLEX
133865-241602,TE,Mack,Mack Sutter,Sutter,,0,5000,ECU@BAMA,BAMA,ECU,,,,,,WR/Super FLEX
133865-243696,QB,Luke,Luke Fahey,Fahey,,0,5000,BALL@OSU,OSU,BALL,,,,,,QB/Super FLEX
133865-129089,TE,Hunter,Hunter Welcing,Welcing,4.109090978449041,11,4900,BALL@OSU,OSU,BALL,,,,,,WR/Super FLEX
133865-241755,WR,Jabari,Jabari Mack,Mack,,0,4900,CLEM@LSU,LSU,CLEM,,,,,,WR/Super FLEX
133865-191068,TE,Adam,Adam Parks,Parks,1.2000000476837158,1,4900,WMU@MICH,WMU,MICH,,,,,,WR/Super FLEX
133865-201334,RB,Johnnie,Johnnie Daniels,Daniels,3.0999999046325684,2,4900,TULN@DUKE,TULN,DUKE,,,,,,RB/Super FLEX
133865-242431,RB,Ryelan,Ryelan Morris,Morris,,0,4900,BAY@AUB,BAY,AUB,,,,,,RB/Super FLEX
133865-187138,TE,Zeke,Zeke Moore,Moore,0.5666666825612386,3,4900,BC@CIN,BC,CIN,,,,,,WR/Super FLEX
133865-158524,WR,Jonah,Jonah Burton,Burton,6.5,1,4900,TULN@DUKE,DUKE,TULN,,,,,,WR/Super FLEX
133865-170819,TE,Nate,Nate Kurisky,Kurisky,3.7700000762939454,10,4900,TULN@DUKE,DUKE,TULN,,,,,,WR/Super FLEX
133865-224088,WR,Daylan,Daylan McCutcheon,McCutcheon,1.816666603088379,6,4900,TXST@TEX,TEX,TXST,O,Illness,,,,WR/Super FLEX
133865-207741,RB,Da'Jaun,Da'Jaun Riggs,Riggs,1.7200000762939454,5,4900,BOIS@ORE,ORE,BOIS,,,,,,RB/Super FLEX
133865-205927,RB,Fredrick,Fredrick Moore,Moore,,0,4900,ECU@BAMA,BAMA,ECU,,,,,,RB/Super FLEX
133865-208013,WR,Channing,Channing Goodwin,Goodwin,2.3111110263400607,9,4900,WMU@MICH,MICH,WMU,,,,,,WR/Super FLEX
133865-226471,WR,Lyrick,Lyrick Samuel,Samuel,,0,4900,MAR@PSU,PSU,MAR,,,,,,WR/Super FLEX
133865-183542,TE,Olsen,Olsen Patt-Henry,Patt-Henry,2.288888931274414,9,4900,CLEM@LSU,CLEM,LSU,,,,,,WR/Super FLEX
133865-242986,RB,Jayvian,Jayvian Tanelus,Tanelus,,0,4900,TULN@DUKE,DUKE,TULN,,,,,,RB/Super FLEX
133865-191852,WR,Ja'Keith,Ja'Keith Hamilton,Hamilton,3.4000000953674316,1,4900,ECU@BAMA,ECU,BAMA,Q,Undisclosed,,,,WR/Super FLEX
133865-200076,WR,Josiah,Josiah Martin,Martin,,0,4900,NTEX@IND,NTEX,IND,,,,,,WR/Super FLEX
133865-183796,TE,Ismael,Ismael Smith Flores,Smith Flores,,0,4900,ECU@BAMA,ECU,BAMA,,,,,,WR/Super FLEX
133865-128947,TE,Blake,Blake Smith,Smith,2.5,7,4900,TXST@TEX,TXST,TEX,,,,,,WR/Super FLEX
133865-112589,WR,Alante,Alante Brown,Brown,0,1,4900,ARKST@MEM,MEM,ARKST,,,,,,WR/Super FLEX
133865-243695,WR,Kortez,Kortez Rupert,Rupert,,0,4900,NTEX@IND,IND,NTEX,,,,,,WR/Super FLEX
133865-202754,TE,Traville,Traville Frederick Jr.,Frederick Jr.,7.300000190734863,1,4800,ORST@HOU,HOU,ORST,,,,,,WR/Super FLEX
133865-155665,RB,AJ,AJ Green Jr.,Green Jr.,,0,4800,WMU@MICH,WMU,MICH,,,,,,RB/Super FLEX
133865-231590,TE,Nick,Nick Townsend,Townsend,1.9249999523162842,4,4800,TXST@TEX,TEX,TXST,,,,,,WR/Super FLEX
133865-184519,TE,Hawkins,Hawkins Polley,Polley,,0,4800,BAY@AUB,BAY,AUB,,,,,,WR/Super FLEX
133865-225632,WR,VJ,VJ Wilkins,Wilkins,2.433333396911621,3,4800,BC@CIN,BC,CIN,,,,,,WR/Super FLEX
133865-231818,RB,Bo,Bo MacCormack III,MacCormack III,1.4500000476837158,4,4800,BC@CIN,BC,CIN,,,,,,RB/Super FLEX
133865-201109,WR,Nana,Nana Burris,Burris,1.7999999523162842,2,4800,ARKST@MEM,ARKST,MEM,,,,,,WR/Super FLEX
133865-229897,RB,Anthony,Anthony Quinn Jr.,Quinn Jr.,,0,4800,MAR@PSU,MAR,PSU,,,,,,RB/Super FLEX
133865-172652,QB,Connor,Connor Barry,Barry,,0,4800,MAR@PSU,PSU,MAR,,,,,,QB/Super FLEX
133865-170624,WR,Tyler,Tyler Johnson,Johnson,1.5199999809265137,5,4800,ECU@BAMA,ECU,BAMA,,,,,,WR/Super FLEX
133865-232153,RB,Kourdey,Kourdey Glass,Glass,1.350000023841858,2,4800,ORST@HOU,ORST,HOU,,,,,,RB/Super FLEX
133865-201496,WR,Isaiah,Isaiah Myers,Myers,,0,4800,MOST@TXAM,MOST,TXAM,Q,Undisclosed,,,,WR/Super FLEX
133865-224057,WR,TK,TK Norman,Norman,3.299999952316284,2,4800,MOST@TXAM,TXAM,MOST,,,,,,WR/Super FLEX
133865-160603,WR,Sterling,Sterling Berkhalter,Berkhalter,4.94545468417081,11,4800,TXST@TEX,TEX,TXST,,,,,,WR/Super FLEX
133865-250759,RB,Amar'e,Amar'e Glover,Glover,,0,4800,MAR@PSU,PSU,MAR,,,,,,RB/Super FLEX
133865-205737,WR,Terence,Terence Marshall,Marshall,3.299999952316284,1,4800,WMU@MICH,WMU,MICH,,,,,,WR/Super FLEX
133865-183365,TE,Jaden,Jaden Hamm,Hamm,0,1,4800,ARKST@MEM,ARKST,MEM,,,,,,WR/Super FLEX
133865-199811,WR,Aaron,Aaron Butler,Butler,2.200000047683716,1,4800,ORST@HOU,ORST,HOU,,,,,,WR/Super FLEX
133865-183541,WR,Misun,Misun Kelley,Kelley,,0,4800,CLEM@LSU,CLEM,LSU,,,,,,WR/Super FLEX
133865-189826,QB,Cade,Cade Tessier,Tessier,,0,4800,BAY@AUB,BAY,AUB,,,,,,QB/Super FLEX
133865-202148,WR,Jack,Jack Ressler,Ressler,,0,4800,BOIS@ORE,ORE,BOIS,,,,,,WR/Super FLEX
133865-243120,WR,Akeem,Akeem Wright,Wright,,0,4800,BOIS@ORE,BOIS,ORE,,,,,,WR/Super FLEX
133865-183840,WR,Christian,Christian Hamilton,Hamilton,3.5,1,4800,MAR@PSU,MAR,PSU,,,,,,WR/Super FLEX
133865-167602,TE,Jake,Jake Johnson,Johnson,4.8799999237060545,5,4800,BAY@AUB,AUB,BAY,,,,,,WR/Super FLEX
133865-231261,WR,Tucker,Tucker Cusano,Cusano,,0,4800,TXST@TEX,TXST,TEX,,,,,,WR/Super FLEX
133865-241616,WR,Maurice,Maurice Mathis Jr.,Mathis Jr.,,0,4800,ECU@BAMA,BAMA,ECU,,,,,,WR/Super FLEX
133865-243669,RB,Favour,Favour Akih,Akih,,0,4800,BALL@OSU,OSU,BALL,,,,,,RB/Super FLEX
133865-229536,RB,DeDe,DeDe Murray,Murray,,0,4700,MOST@TXAM,TXAM,MOST,,,,,,RB/Super FLEX
