Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
134270-226061,WR,Jourdin,Jourdin Houston,Houston,6.349999904632568,2,5800,USC@RUT,RUT,USC,,,,,,WR/Super FLEX
134270-174895,WR,Jamari,Jamari Hawkins,Hawkins,6.199999809265137,1,5800,UGA@ARK,ARK,UGA,,,,,,WR/Super FLEX
134270-183936,WR,Prince,Prince Strachan,Strachan,3,1,5800,WVU@UVA,WVU,UVA,Q,Undisclosed,,,,WR/Super FLEX
134270-204436,WR,Terrence,Terrence Smith Jr.,Smith Jr.,14.65999984741211,2,5800,BYU@CSU,CSU,BYU,,,,,,WR/Super FLEX
134270-188176,TE,Cooper,Cooper Flanagan,Flanagan,4.5,2,5800,MSU@ND,ND,MSU,,,,,,WR/Super FLEX
134270-184173,RB,Dylan,Dylan Edwards,Edwards,6.199999809265137,1,5800,ASU@KU,KU,ASU,,,,,,RB/Super FLEX
134270-241599,RB,Trae'shawn,Trae'shawn Brown,Brown,8.5,2,5800,FSU@BAMA,BAMA,FSU,,,,,,RB/Super FLEX
134270-231395,WR,Tre',Tre' Brown,Brown,9.15000025431315,12,5800,LSU@MISS,LSU,MISS,,,,,,WR/Super FLEX
134270-190523,WR,Donovan,Donovan Faupel,Faupel,2.799999952316284,1,5700,UGA@ARK,ARK,UGA,,,,,,WR/Super FLEX
134270-241848,WR,DeShawn,DeShawn Spencer,Spencer,9.899999618530273,1,5700,UF@AUB,AUB,UF,,,,,,WR/Super FLEX
134270-168176,WR,Nic,Nic Anderson,Anderson,1.350000023841858,2,5700,UK@TXAM,UK,TXAM,,,,,,WR/Super FLEX
134270-252152,RB,Nick,Nick Peal,Peal,4.099999904632568,1,5700,UGA@ARK,UGA,ARK,,,,,,RB/Super FLEX
134270-242038,WR,Aaron,Aaron Gregory,Gregory,9.199999809265137,1,5700,UK@TXAM,TXAM,UK,,,,,,WR/Super FLEX
134270-223936,WR,Derek,Derek Meadows,Meadows,5.900000095367432,1,5700,FSU@BAMA,BAMA,FSU,,,,,,WR/Super FLEX
134270-205539,WR,Mylan,Mylan Graham,Graham,3.4000000953674316,1,5700,MSU@ND,ND,MSU,,,,,,WR/Super FLEX
134270-156514,TE,Brady,Brady Hunt,Hunt,3.5,1,5700,MSST@SCAR,SCAR,MSST,,,,,,WR/Super FLEX
134270-193401,RB,Quintrevion,Quintrevion Wisner,Wisner,5.300000190734863,1,5700,FSU@BAMA,FSU,BAMA,,,,,,RB/Super FLEX
134270-207816,QB,Miles,Miles O'Neill,O'Neill,2.566666603088379,3,5700,UNC@CLEM,UNC,CLEM,,,,,,QB/Super FLEX
134270-152649,RB,Evan,Evan Pryor,Pryor,9.566666497124565,9,5700,UF@AUB,UF,AUB,,,,,,RB/Super FLEX
134270-152776,QB,Mikey,Mikey Keene,Keene,,0,5700,ASU@KU,ASU,KU,,,,,,QB/Super FLEX
134270-189829,WR,Jojo,Jojo Phillips,Phillips,1,1,5700,BYU@CSU,BYU,CSU,,,,,,WR/Super FLEX
134270-223182,RB,Kolin,Kolin Wilson,Wilson,5.800000190734863,2,5700,MSST@SCAR,MSST,SCAR,,,,,,RB/Super FLEX
134270-223231,RB,JT,JT Lindsey,Lindsey,1.850000023841858,2,5700,LSU@MISS,MISS,LSU,,,,,,RB/Super FLEX
134270-184331,QB,Chase,Chase Jenkins,Jenkins,11.656363747336648,11,5600,ASU@KU,KU,ASU,,,,,,QB/Super FLEX
134270-176279,TE,Theo,Theo Melin Ohrstrom,Melin Ohrstrom,16,1,5600,SMU@LOU,SMU,LOU,,,,,,WR/Super FLEX
134270-225634,WR,Jayvan,Jayvan Boggs,Boggs,3.450000047683716,2,5600,FSU@BAMA,FSU,BAMA,,,,,,WR/Super FLEX
134270-225847,WR,RJ,RJ Vick,Vick,16.649999618530273,2,5600,BYU@CSU,CSU,BYU,,,,,,WR/Super FLEX
134270-223897,RB,Cam,Cam Settles,Settles,3.0999999046325684,1,5600,UGA@ARK,ARK,UGA,,,,,,RB/Super FLEX
134270-223947,QB,Cutter,Cutter Woods,Woods,6.920000076293945,1,5600,MSST@SCAR,SCAR,MSST,,,,,,QB/Super FLEX
134270-172837,WR,Chrishon,Chrishon McCray,McCray,6.650000095367432,2,5600,MSU@ND,MSU,ND,,,,,,WR/Super FLEX
134270-230323,RB,Grayson,Grayson Rigdon,Rigdon,0.4000000059604645,1,5600,ASU@KU,ASU,KU,,,,,,RB/Super FLEX
134270-242877,RB,LaMarcus,LaMarcus Bell,Bell,14.699999809265137,1,5600,UTST@UTAH,UTAH,UTST,,,,,,RB/Super FLEX
134270-191978,WR,Trech,Trech Kekahuna,Kekahuna,3.299999952316284,1,5600,UNC@CLEM,UNC,CLEM,,,,,,WR/Super FLEX
134270-187959,RB,Isaiah,Isaiah Augustave,Augustave,10.300000190734863,1,5600,MSST@SCAR,SCAR,MSST,,,,,,RB/Super FLEX
134270-183876,WR,Noah,Noah Rogers,Rogers,6.1099998474121096,10,5600,FSU@BAMA,BAMA,FSU,O,Leg,,,,WR/Super FLEX
134270-175734,WR,Cam,Cam Pickett,Pickett,1.600000023841858,1,5600,ASU@KU,KU,ASU,Q,Undisclosed,,,,WR/Super FLEX
134270-225608,QB,Kevin,Kevin Sperry,Sperry,2.9100000858306885,2,5500,FSU@BAMA,FSU,BAMA,,,,,,QB/Super FLEX
134270-242043,RB,KJ,KJ Edwards,Edwards,3.6500000953674316,2,5500,UK@TXAM,TXAM,UK,,,,,,RB/Super FLEX
134270-242089,WR,Dallas,Dallas Dickerson,Dickerson,,0,5500,UGA@ARK,UGA,ARK,,,,,,WR/Super FLEX
134270-225775,WR,Isaiah,Isaiah Robinson,Robinson,2.1500000953674316,2,5500,WVU@UVA,UVA,WVU,,,,,,WR/Super FLEX
134270-223894,WR,Lex,Lex Cyrus,Cyrus,6.800000190734863,1,5500,MSST@SCAR,SCAR,MSST,,,,,,WR/Super FLEX
134270-232097,WR,Reggie,Reggie Frischknecht,Frischknecht,9,1,5500,BYU@CSU,BYU,CSU,,,,,,WR/Super FLEX
134270-242546,RB,Cedric,Cedric Ross,Ross,11.699999809265137,2,5500,BYU@CSU,CSU,BYU,,,,,,RB/Super FLEX
134270-183199,QB,Dylan,Dylan Lonergan,Lonergan,11.279999732971191,1,5500,USC@RUT,RUT,USC,P,Undisclosed,,,,QB/Super FLEX
134270-226261,WR,Raiden,Raiden Vines-Bright,Vines-Bright,1.7999999523162842,1,5500,ASU@KU,ASU,KU,,,,,,WR/Super FLEX
134270-199753,RB,Peyton,Peyton Lewis,Lewis,1,1,5500,WVU@UVA,UVA,WVU,,,,,,RB/Super FLEX
134270-195772,WR,Tyler,Tyler Brown,Brown,4.25,2,5500,UNC@CLEM,CLEM,UNC,,,,,,WR/Super FLEX
134270-199879,RB,Jason,Jason Patterson,Patterson,6.599999904632568,2,5500,UK@TXAM,UK,TXAM,,,,,,RB/Super FLEX
134270-173373,WR,Larry,Larry Simmons,Simmons,3.6500000953674316,2,5500,UTST@UTAH,UTAH,UTST,,,,,,WR/Super FLEX
134270-184192,TE,Lawson,Lawson Luckie,Luckie,0.8999999761581421,1,5500,UGA@ARK,UGA,ARK,,,,,,WR/Super FLEX
134270-223198,WR,Phillip,Phillip Wright III,Wright III,7.449999809265137,2,5500,LSU@MISS,LSU,MISS,O,Undisclosed,,,,WR/Super FLEX
134270-223200,WR,Taron,Taron Francis,Francis,,0,5500,WVU@UVA,WVU,UVA,,,,,,WR/Super FLEX
134270-245768,RB,Shahn,Shahn Alston,Alston,4.799999872843425,3,5400,USC@RUT,USC,RUT,,,,,,RB/Super FLEX
134270-200729,WR,Ben,Ben Black III,Black III,4.349999904632568,2,5400,USC@RUT,RUT,USC,,,,,,WR/Super FLEX
134270-202809,WR,Tommy,Tommy Maher,Maher,5.800000190734863,1,5400,BYU@CSU,CSU,BYU,Q,Undisclosed,,,,WR/Super FLEX
134270-225349,RB,Demarius,Demarius Robinson,Robinson,2.914285659790039,7,5400,ASU@KU,ASU,KU,,,,,,RB/Super FLEX
134270-241813,RB,J.J.,J.J. Hill,Hill,23.799999237060547,1,5400,MSST@SCAR,MSST,SCAR,,,,,,RB/Super FLEX
134270-200911,TE,Jonathan,Jonathan Echols,Echols,4.949999809265137,2,5400,UF@AUB,AUB,UF,,,,,,WR/Super FLEX
134270-231793,WR,Christian,Christian Neptune,Neptune,2.0999999046325684,2,5400,UF@AUB,AUB,UF,,,,,,WR/Super FLEX
134270-230076,RB,Jaylen,Jaylen McGill,McGill,9.300000190734863,1,5400,UNC@CLEM,UNC,CLEM,,,,,,RB/Super FLEX
134270-174887,RB,Sutton,Sutton Smith,Smith,1.600000023841858,1,5400,UGA@ARK,ARK,UGA,,,,,,RB/Super FLEX
134270-224091,QB,Brady,Brady Hart,Hart,5.840000152587891,1,5400,UK@TXAM,TXAM,UK,,,,,,QB/Super FLEX
134270-168905,RB,Jaziun,Jaziun Patterson,Patterson,5.300000190734863,2,5400,MSU@ND,MSU,ND,,,,,,RB/Super FLEX
134270-177282,RB,Preston,Preston Rex,Rex,2.4000000953674316,1,5400,BYU@CSU,BYU,CSU,,,,,,RB/Super FLEX
134270-199809,RB,Christian,Christian Clark,Clark,2.9000000953674316,1,5400,MSST@SCAR,SCAR,MSST,,,,,,RB/Super FLEX
134270-243488,QB,Travis,Travis Burgess,Burgess,,0,5400,UNC@CLEM,UNC,CLEM,,,,,,QB/Super FLEX
134270-188261,WR,Micah,Micah Mays Jr.,Mays Jr.,2.5,1,5400,UF@AUB,UF,AUB,,,,,,WR/Super FLEX
134270-241595,QB,Jett,Jett Thomalla,Thomalla,,0,5400,FSU@BAMA,BAMA,FSU,,,,,,QB/Super FLEX
134270-192440,WR,Ismael,Ismael Cisse,Cisse,10.5,1,5400,UGA@ARK,ARK,UGA,,,,,,WR/Super FLEX
134270-223212,WR,Tyler J.,Tyler J. Williams,Williams,1.100000023841858,1,5400,UGA@ARK,UGA,ARK,,,,,,WR/Super FLEX
134270-202794,RB,Jalen,Jalen Dupree,Dupree,8.344444274902344,9,5300,ASU@KU,KU,ASU,P,Undisclosed,,,,RB/Super FLEX
134270-245801,WR,Tron,Tron Baker,Baker,4.849999904632568,2,5300,USC@RUT,USC,RUT,,,,,,WR/Super FLEX
134270-206954,TE,Malachi,Malachi Thomas,Thomas,2,1,5300,LSU@MISS,LSU,MISS,,,,,,WR/Super FLEX
134270-200832,QB,Mabrey,Mabrey Mettauer,Mettauer,5.3700002034505205,6,5300,SMU@LOU,SMU,LOU,,,,,,QB/Super FLEX
134270-241933,RB,Carsyn,Carsyn Baker,Baker,5.900000095367432,2,5300,UK@TXAM,TXAM,UK,,,,,,RB/Super FLEX
134270-231698,TE,Jayden,Jayden Savoury,Savoury,6.949999809265137,2,5300,MSU@ND,MSU,ND,,,,,,WR/Super FLEX
134270-190782,WR,Malik,Malik Elzy,Elzy,2.7999998728434243,3,5300,LSU@MISS,LSU,MISS,,,,,,WR/Super FLEX
134270-242008,WR,Prince,Prince Jean,Jean,9.699999809265137,1,5300,UK@TXAM,UK,TXAM,,,,,,WR/Super FLEX
134270-229836,RB,Clay,Clay Thevenin,Thevenin,2,2,5300,USC@RUT,RUT,USC,,,,,,RB/Super FLEX
134270-229852,QB,K'saan,K'saan Farrar,Farrar,2.2799999713897705,1,5300,BYU@CSU,CSU,BYU,,,,,,QB/Super FLEX
134270-207823,WR,Ashton,Ashton Bethel-Roman,Bethel-Roman,1.149999976158142,2,5300,UK@TXAM,TXAM,UK,Q,Undisclosed,,,,WR/Super FLEX
134270-205934,RB,Kevin,Kevin Riley,Riley,1.75,2,5300,FSU@BAMA,BAMA,FSU,,,,,,RB/Super FLEX
134270-199837,RB,Jason,Jason Brown Jr.,Brown Jr.,11.050000190734863,2,5300,ASU@KU,ASU,KU,,,,,,RB/Super FLEX
134270-202161,RB,Kedren,Kedren Young,Young,2.25,2,5300,MSU@ND,ND,MSU,,,,,,RB/Super FLEX
134270-183757,TE,Jelani,Jelani Thurman,Thurman,11.399999618530273,1,5300,UNC@CLEM,UNC,CLEM,,,,,,WR/Super FLEX
134270-173627,WR,DJ,DJ Black,Black,7.699999809265137,1,5300,MSST@SCAR,SCAR,MSST,,,,,,WR/Super FLEX
134270-243354,QB,Briggs,Briggs Cherry,Cherry,,0,5300,SMU@LOU,LOU,SMU,,,,,,QB/Super FLEX
134270-223303,QB,Brennen,Brennen Ward,Ward,1,1,5200,UK@TXAM,UK,TXAM,,,,,,QB/Super FLEX
134270-252040,WR,Marlon,Marlon Harbin,Harbin,,0,5200,SMU@LOU,LOU,SMU,,,,,,WR/Super FLEX
134270-166545,TE,Dakota,Dakota Twitty,Twitty,3.6799999237060548,5,5200,WVU@UVA,UVA,WVU,,,,,,WR/Super FLEX
134270-187046,RB,London,London Montgomery,Montgomery,1.2000000476837158,1,5200,UF@AUB,UF,AUB,,,,,,RB/Super FLEX
134270-230169,WR,Jerome,Jerome Bettis Jr.,Bettis Jr.,7.099999904632568,1,5200,MSU@ND,ND,MSU,,,,,,WR/Super FLEX
134270-226131,QB,AJ,AJ Hill,Hill,5.800000190734863,1,5200,UGA@ARK,ARK,UGA,,,,,,QB/Super FLEX
134270-199566,WR,TJ,TJ Abrams,Abrams,6.800000190734863,1,5200,UF@AUB,UF,AUB,,,,,,WR/Super FLEX
134270-183202,WR,Jalen,Jalen Hale,Hale,6,2,5200,SMU@LOU,SMU,LOU,,,,,,WR/Super FLEX
134270-158653,QB,Cam,Cam Fancher,Fancher,1.4299999475479126,2,5200,MSU@ND,MSU,ND,,,,,,QB/Super FLEX
134270-183285,TE,Luke,Luke Hasz,Hasz,1.600000023841858,2,5200,LSU@MISS,MISS,LSU,,,,,,WR/Super FLEX
134270-187510,WR,Keaton,Keaton Kubecka,Kubecka,5.300000190734863,1,5200,ASU@KU,KU,ASU,,,,,,WR/Super FLEX
134270-226448,RB,Noah,Noah White,White,0.75,2,5200,UTST@UTAH,UTST,UTAH,,,,,,RB/Super FLEX
134270-242943,QB,Brock,Brock Bradley,Bradley,,0,5200,UNC@CLEM,CLEM,UNC,,,,,,QB/Super FLEX
134270-242955,RB,Chris,Chris Talley,Talley,,0,5200,WVU@UVA,WVU,UVA,O,Hamstring,,,,RB/Super FLEX
134270-200048,TE,Hunter,Hunter Andrews,Andrews,5.300000190734863,2,5200,UTST@UTAH,UTAH,UTST,,,,,,WR/Super FLEX
134270-202096,RB,Oliver,Oliver Lundberg,Lundberg,0.4000000059604645,2,5200,BYU@CSU,CSU,BYU,,,,,,RB/Super FLEX
134270-183687,TE,Khamari,Khamari Anderson,Anderson,2.5999999046325684,1,5200,ASU@KU,ASU,KU,,,,,,WR/Super FLEX
134270-200126,TE,Landen,Landen Thomas,Thomas,1.600000023841858,1,5200,FSU@BAMA,FSU,BAMA,,,,,,WR/Super FLEX
134270-243268,WR,Mason,Mason Humphrey,Humphrey,1.600000023841858,1,5200,UNC@CLEM,UNC,CLEM,,,,,,WR/Super FLEX
134270-200312,TE,Ryan,Ryan Ward,Ward,2.6200000762939455,5,5200,WVU@UVA,WVU,UVA,,,,,,WR/Super FLEX
134270-243421,TE,Zack,Zack Turner,Turner,12.800000190734863,1,5200,SMU@LOU,SMU,LOU,,,,,,WR/Super FLEX
134270-190222,WR,Traylon,Traylon Ray,Ray,3.799999952316284,2,5200,LSU@MISS,MISS,LSU,,,,,,WR/Super FLEX
134270-223161,RB,Bo,Bo Walker,Walker,1.399999976158142,1,5200,UGA@ARK,UGA,ARK,,,,,,RB/Super FLEX
134270-241603,WR,Cederian,Cederian Morgan,Morgan,,0,5200,FSU@BAMA,BAMA,FSU,,,,,,WR/Super FLEX
134270-223187,RB,Harlem,Harlem Berry,Berry,0.6499999761581421,2,5200,LSU@MISS,LSU,MISS,,,,,,RB/Super FLEX
134270-167990,TE,Carson,Carson Tabaracci,Tabaracci,1.5,3,5100,USC@RUT,USC,RUT,,,,,,WR/Super FLEX
134270-245911,RB,Jonaz,Jonaz Walton,Walton,4.800000190734863,1,5100,MSU@ND,ND,MSU,,,,,,RB/Super FLEX
134270-229567,TE,Mikkel,Mikkel Skinner,Skinner,14.399999618530273,1,5100,UK@TXAM,UK,TXAM,,,,,,WR/Super FLEX
134270-207170,TE,Walker,Walker Lyons,Lyons,3.700000047683716,1,5100,BYU@CSU,BYU,CSU,,,,,,WR/Super FLEX
134270-229762,RB,Marvis,Marvis Parrish,Parrish,2.1500000953674316,2,5100,MSU@ND,MSU,ND,,,,,,RB/Super FLEX
134270-152027,QB,Sam,Sam Huard,Huard,0.4000000059604645,1,5100,USC@RUT,USC,RUT,,,,,,QB/Super FLEX
134270-226047,WR,Vernon,Vernon Allen III,Allen III,1.5,1,5100,USC@RUT,RUT,USC,,,,,,WR/Super FLEX
134270-224074,WR,Kelshaun,Kelshaun Johnson,Johnson,4,1,5100,UK@TXAM,TXAM,UK,,,,,,WR/Super FLEX
134270-166758,TE,Brody,Brody Foley,Foley,0.800000011920929,1,5100,SMU@LOU,LOU,SMU,,,,,,WR/Super FLEX
134270-193443,RB,Jawarn,Jawarn Howell,Howell,6.199999809265137,1,5100,MSST@SCAR,SCAR,MSST,,,,,,RB/Super FLEX
134270-205780,WR,Tei,Tei Nacua,Nacua,0,1,5100,BYU@CSU,BYU,CSU,,,,,,WR/Super FLEX
134270-171089,RB,Tae,Tae Meadows,Meadows,1.7999999523162842,1,5100,UF@AUB,AUB,UF,,,,,,RB/Super FLEX
134270-187509,QB,Cole,Cole Ballard,Ballard,0.23999999463558197,1,5100,ASU@KU,KU,ASU,D,Shoulder,,,,QB/Super FLEX
134270-230527,TE,Kaleb,Kaleb Edwards,Edwards,3.0999999046325684,1,5100,FSU@BAMA,BAMA,FSU,,,,,,WR/Super FLEX
134270-173185,WR,Jalen,Jalen Moss,Moss,0,1,5100,ASU@KU,ASU,KU,,,,,,WR/Super FLEX
134270-230715,QB,Husan,Husan Longstreet,Longstreet,1.6200000047683716,1,5100,LSU@MISS,LSU,MISS,,,,,,QB/Super FLEX
134270-243012,WR,Devin,Devin Carter,Carter,,0,5100,FSU@BAMA,FSU,BAMA,Q,Back,,,,WR/Super FLEX
134270-200106,RB,David,David Eziomume,Eziomume,7.099999904632568,1,5100,UNC@CLEM,CLEM,UNC,,,,,,RB/Super FLEX
134270-189902,RB,Noah,Noah Vaughn,Vaughn,2.0999999046325684,1,5100,WVU@UVA,UVA,WVU,,,,,,RB/Super FLEX
134270-189921,RB,Sesi,Sesi Vailahi,Vailahi,-0.30000001192092896,1,5100,UTST@UTAH,UTST,UTAH,,,,,,RB/Super FLEX
134270-183898,TE,Riley,Riley Williams,Williams,1.399999976158142,1,5100,MSST@SCAR,MSST,SCAR,,,,,,WR/Super FLEX
134270-229339,QB,Parker,Parker Puckett,Puckett,4.920000076293945,1,5100,MSST@SCAR,MSST,SCAR,,,,,,QB/Super FLEX
134270-208864,RB,Rod,Rod Gainey Jr.,Gainey Jr.,2.6799999237060548,10,5100,LSU@MISS,LSU,MISS,,,,,,RB/Super FLEX
134270-184314,WR,Nathan,Nathan Leacock,Leacock,1.475000023841858,4,5100,UNC@CLEM,UNC,CLEM,,,,,,WR/Super FLEX
134270-223233,QB,Hezekiah,Hezekiah Millender,Millender,0.5,1,5000,UGA@ARK,UGA,ARK,,,,,,QB/Super FLEX
134270-133159,WR,Demick,Demick Starling,Starling,6.550000190734863,2,5000,UTST@UTAH,UTST,UTAH,,,,,,WR/Super FLEX
134270-167987,QB,Brandon,Brandon Rose,Rose,0.800000011920929,1,5000,UTST@UTAH,UTAH,UTST,,,,,,QB/Super FLEX
134270-245827,QB,Xavier,Xavier Stearn,Stearn,,0,5000,USC@RUT,RUT,USC,,,,,,QB/Super FLEX
134270-188599,WR,Terrence,Terrence McWilliams Jr.,McWilliams Jr.,0,1,5000,SMU@LOU,LOU,SMU,,,,,,WR/Super FLEX
134270-231695,WR,Bryson,Bryson Williams,Williams,1.099999984105428,3,5000,MSU@ND,MSU,ND,,,,,,WR/Super FLEX
134270-225660,RB,Daniel,Daniel Bray,Bray,1.7999999523162842,2,5000,UTST@UTAH,UTAH,UTST,,,,,,RB/Super FLEX
134270-190864,TE,Desirrio,Desirrio Riles,Riles,1.899999976158142,1,5000,FSU@BAMA,FSU,BAMA,,,,,,WR/Super FLEX
134270-203368,TE,Luke,Luke Harpring,Harpring,2.4000000953674316,1,5000,UF@AUB,UF,AUB,,,,,,WR/Super FLEX
134270-248495,WR,Zion,Zion Crumpton,Crumpton,4.5,1,5000,MSST@SCAR,MSST,SCAR,,,,,,WR/Super FLEX
134270-242441,WR,Jaron,Jaron Pula,Pula,,0,5000,BYU@CSU,BYU,CSU,,,,,,WR/Super FLEX
134270-242520,RB,Marquis,Marquis Gillis,Gillis,1.399999976158142,1,5000,ASU@KU,ASU,KU,,,,,,RB/Super FLEX
134270-183203,TE,Ty,Ty Lockwood,Lockwood,6.099999904632568,1,5000,UGA@ARK,ARK,UGA,,,,,,WR/Super FLEX
134270-199606,WR,CJ,CJ Brown,Brown,4.5,10,5000,UGA@ARK,ARK,UGA,,,,,,WR/Super FLEX
134270-179142,WR,MJ,MJ Chirgwin,Chirgwin,8.5,1,5000,FSU@BAMA,BAMA,FSU,,,,,,WR/Super FLEX
134270-183314,RB,Kaleb,Kaleb Jackson,Jackson,1.850000023841858,4,5000,UNC@CLEM,UNC,CLEM,,,,,,RB/Super FLEX
134270-199721,QB,AJ,AJ Maddox,Maddox,1.559999942779541,1,5000,LSU@MISS,MISS,LSU,,,,,,QB/Super FLEX
134270-183341,WR,Creed,Creed Whittemore,Whittemore,2.950000047683716,2,5000,UTST@UTAH,UTAH,UTST,,,,,,WR/Super FLEX
134270-158957,WR,Tyson,Tyson Davis,Davis,4.236363497647372,11,5000,WVU@UVA,UVA,WVU,,,,,,WR/Super FLEX
134270-190032,WR,Lavon,Lavon Brown,Brown,2.4000000953674316,1,5000,BYU@CSU,CSU,BYU,,,,,,WR/Super FLEX
134270-206437,WR,Logan,Logan Saldate,Saldate,5.099999904632568,1,5000,MSU@ND,ND,MSU,,,,,,WR/Super FLEX
134270-204467,TE,Carson,Carson Bruhn,Bruhn,4.400000095367432,1,5000,ASU@KU,KU,ASU,Q,Undisclosed,,,,WR/Super FLEX
134270-243486,WR,Aljour,Aljour Miles II,Miles II,6.800000190734863,1,5000,SMU@LOU,SMU,LOU,,,,,,WR/Super FLEX
134270-167723,TE,Micah,Micah Riley,Riley,2.299999952316284,1,5000,UK@TXAM,TXAM,UK,,,,,,WR/Super FLEX
134270-141270,WR,Kahleil,Kahleil Jackson,Jackson,,0,5000,UF@AUB,UF,AUB,,,,,,WR/Super FLEX
134270-245750,RB,Deshonne,Deshonne Redeaux,Redeaux,4.650000095367432,2,5000,USC@RUT,USC,RUT,Q,Undisclosed,,,,RB/Super FLEX
134270-225442,WR,Tate,Tate Nagy,Nagy,0.10000000149011612,1,4900,ASU@KU,KU,ASU,,,,,,WR/Super FLEX
134270-241909,QB,Helaman,Helaman Casuga,Casuga,,0,4900,UK@TXAM,TXAM,UK,,,,,,QB/Super FLEX
134270-229690,WR,Madrid,Madrid Tucker,Tucker,4.5,2,4900,UNC@CLEM,UNC,CLEM,,,,,,WR/Super FLEX
134270-231849,RB,Byron,Byron Louis,Louis,5.300000190734863,1,4900,UF@AUB,UF,AUB,,,,,,RB/Super FLEX
134270-184849,RB,Ja'shon,Ja'shon Benjamin,Benjamin,3.8666665818956165,9,4900,USC@RUT,RUT,USC,,,,,,RB/Super FLEX
134270-184885,WR,Ashton,Ashton Cozart,Cozart,,0,4900,UK@TXAM,UK,TXAM,,,,,,WR/Super FLEX
134270-172639,TE,Arlis,Arlis Boardingham,Boardingham,2.299999952316284,1,4900,UF@AUB,AUB,UF,,,,,,WR/Super FLEX
134270-230130,TE,Mike,Mike Tyler,Tyler,8.199999809265137,1,4900,MSST@SCAR,SCAR,MSST,,,,,,WR/Super FLEX
134270-226082,WR,Charles,Charles Taplin,Taplin,14,1,4900,MSU@ND,MSU,ND,,,,,,WR/Super FLEX
134270-224057,WR,TK,TK Norman,Norman,3.299999952316284,2,4900,UK@TXAM,TXAM,UK,P,Undisclosed,,,,WR/Super FLEX
134270-183239,QB,Jaden,Jaden Rashada,Rashada,,0,4900,MSST@SCAR,MSST,SCAR,,,,,,QB/Super FLEX
134270-250878,WR,Landon,Landon Drumm,Drumm,,0,4900,WVU@UVA,WVU,UVA,,,,,,WR/Super FLEX
134270-203818,WR,Clark,Clark Sanderson,Sanderson,2.5,2,4900,UNC@CLEM,CLEM,UNC,,,,,,WR/Super FLEX
134270-203824,WR,Jackson,Jackson Voth,Voth,,0,4900,SMU@LOU,LOU,SMU,,,,,,WR/Super FLEX
134270-243031,WR,Jasen,Jasen Lopez,Lopez,0,1,4900,FSU@BAMA,FSU,BAMA,,,,,,WR/Super FLEX
134270-188020,RB,Durell,Durell Robinson,Robinson,4.25,2,4900,BYU@CSU,CSU,BYU,,,,,,RB/Super FLEX
134270-188025,TE,Lacota,Lacota Dippre,Dippre,5.659999847412109,10,4900,UF@AUB,UF,AUB,,,,,,WR/Super FLEX
134270-190165,RB,Khalifa,Khalifa Keith,Keith,1.2000000476837158,1,4900,FSU@BAMA,BAMA,FSU,,,,,,RB/Super FLEX
134270-202627,QB,Darius,Darius Curry,Curry,8.61999969482422,5,4900,BYU@CSU,CSU,BYU,,,,,,QB/Super FLEX
134270-184269,TE,Jaden,Jaden Platt,Platt,5.009999847412109,10,4900,UGA@ARK,ARK,UGA,,,,,,WR/Super FLEX
134270-223190,WR,Gracen,Gracen Harris,Harris,3.0999999046325684,1,4900,MSST@SCAR,MSST,SCAR,,,,,,WR/Super FLEX
134270-223214,WR,Landon,Landon Roldan,Roldan,4.900000095367432,1,4900,UGA@ARK,UGA,ARK,,,,,,WR/Super FLEX
134270-241734,WR,Brian,Brian Williams Jr.,Williams Jr.,3,1,4800,UF@AUB,AUB,UF,,,,,,WR/Super FLEX
134270-241737,WR,Corey,Corey Barber Jr.,Barber Jr.,2,1,4800,LSU@MISS,LSU,MISS,,,,,,WR/Super FLEX
134270-245836,RB,Michael,Michael Dukes III,Dukes III,,0,4800,USC@RUT,RUT,USC,,,,,,RB/Super FLEX
134270-245936,WR,Keon,Keon Hutchins,Hutchins,,0,4800,WVU@UVA,WVU,UVA,,,,,,WR/Super FLEX
134270-241992,WR,Stone,Stone Furrey,Furrey,3.4000000953674316,1,4800,MSST@SCAR,SCAR,MSST,,,,,,WR/Super FLEX
134270-242015,WR,Shane,Shane Carr,Carr,,0,4800,UK@TXAM,UK,TXAM,,,,,,WR/Super FLEX
134270-252298,WR,Ethan,Ethan Feaster,Feaster,0.7333333492279053,3,4800,USC@RUT,USC,RUT,,,,,,WR/Super FLEX
134270-242106,WR,Craig,Craig Dandridge,Dandridge,6.599999904632568,1,4800,UGA@ARK,UGA,ARK,,,,,,WR/Super FLEX
134270-225795,QB,Cole,Cole Geer,Geer,0.9100000262260437,2,4800,WVU@UVA,UVA,WVU,,,,,,QB/Super FLEX
134270-229927,RB,Shekai,Shekai Mills-Knight,Mills-Knight,1.25,2,4800,LSU@MISS,MISS,LSU,,,,,,RB/Super FLEX
134270-203346,TE,Amaree,Amaree Williams,Williams,1.0499999523162842,2,4800,MSST@SCAR,MSST,SCAR,,,,,,WR/Super FLEX
134270-242429,QB,Kaleb,Kaleb Maryland,Maryland,,0,4800,UTST@UTAH,UTST,UTAH,,,,,,QB/Super FLEX
134270-252679,RB,Journee,Journee Tonga,Tonga,,0,4800,BYU@CSU,BYU,CSU,,,,,,RB/Super FLEX
